date,n_long,n_short,gross_exposure,ret_gross,ret_net,cost_commission,cost_slippage,cost_borrow,turnover,max_pos,mean_pos
2022-08-10,18,18,0.9999999999999999,-0.006453252709987153,-0.006882306390026177,0.0001,0.0002999999999999999,2.905368003902286e-05,0.9999999999999999,12965654.308164999,6944444.444444444
2022-08-11,19,19,1.0,-0.003768052192390944,-0.004179188294775682,0.0001,0.0003,1.1136102384738095e-05,1.0,12997186.784824997,6578947.368421052
2022-08-12,19,19,1.0,0.0014605596270076968,0.001047388833276235,0.0001,0.0003,1.3170793731461905e-05,1.0,21417045.543574996,6578947.368421051
2022-08-15,20,20,0.486157445398,0.0007305978772362384,0.0005304375528781655,4.8615744539800006e-05,0.00014584723361939998,5.697346198873016e-06,0.486157445398,15336025.025,3038484.0337375
2022-08-16,20,20,0.7061731318028243,0.0006616361407968923,0.0003690226103422481,7.061731318028244e-05,0.00021185193954084726,1.0144277733514477e-05,0.7061731318028243,18731228.959553,4413582.07376765
2022-08-17,19,19,0.751579690418278,-0.0003062692611867688,-0.0006137259603518441,7.51579690418278e-05,0.00022547390712548339,6.8248229977641116e-06,0.751579690418278,17193602.1475,4944603.226436039
2022-08-18,19,19,0.7257111380024,-0.006589592955564942,-0.006885966847949324,7.257111380023999e-05,0.00021771334140071994,6.089437183422223e-06,0.7257111380024,20040151.245,4774415.381594738
2022-08-19,19,19,1.0,-0.010276182525107072,-0.010684864910516179,0.0001,0.0003,8.682385409104761e-06,1.0,14775660.616486937,6578947.368421053
2022-08-22,20,20,1.0,0.0034845660255368328,0.0030750402735387375,0.0001,0.0003,9.525751998095238e-06,1.0,9341221.130787224,6250000.000000001
2022-08-23,20,20,1.0,-0.0009192694191041741,-0.001328581499466079,0.0001,0.0003,9.312080361904761e-06,1.0,11176138.123208571,6250000.0
2022-08-24,19,19,1.0,0.0054689050235852904,0.005060404028902116,0.0001,0.0003,8.500994683174602e-06,1.0,15359067.758986657,6578947.368421051
2022-08-25,19,19,0.8242405751124,-0.000751466537611976,-0.0010902214764595933,8.242405751124001e-05,0.00024727217253372,9.058708802657144e-06,0.8242405751124,25612507.5916,5422635.362581578
2022-08-26,19,19,1.0000000000000002,-0.0016902599333108897,-0.0020995555292232706,0.00010000000000000002,0.0003,9.295595912380954e-06,1.0000000000000002,70084550.62850001,6578947.368421054
2022-08-29,20,20,1.0,0.003894521391660534,0.003486133235277042,0.0001,0.0003,8.388156383492063e-06,1.0,48392913.997825,6250000.000000001
2022-08-30,20,20,0.830027571207874,-0.00639637951754527,-0.006739425618305107,8.30027571207874e-05,0.00024900827136236216,1.1035072276686445e-05,0.830027571207874,36278452.37427501,5187672.320049213
2022-08-31,19,19,0.24158673525939994,-0.0019204358715985967,-0.0020193913285142563,2.4158673525939998e-05,7.247602057781997e-05,2.3207628119e-06,0.24158673525939994,10332432.3475,1589386.416180263
