date,window,model,n_eligible,n_raw_short,affected_names,tier_c_names,affected_share,tier_c_share
2016-02-22,full_2010_2024,xgb,860,17,6,4,0.35294117647058826,0.23529411764705882
2016-02-23,full_2010_2024,xgb,853,17,5,4,0.29411764705882354,0.23529411764705882
2016-02-24,full_2010_2024,xgb,819,16,1,0,0.0625,0.0
2016-02-25,full_2010_2024,xgb,803,16,3,2,0.1875,0.125
2016-02-26,full_2010_2024,xgb,821,16,2,1,0.125,0.0625
2016-02-29,full_2010_2024,xgb,846,17,3,0,0.17647058823529413,0.0
2016-03-01,full_2010_2024,xgb,876,18,9,1,0.5,0.05555555555555555
2016-03-02,full_2010_2024,xgb,892,18,4,1,0.2222222222222222,0.05555555555555555
2016-03-03,full_2010_2024,xgb,898,18,4,0,0.2222222222222222,0.0
2016-03-04,full_2010_2024,xgb,904,18,4,0,0.2222222222222222,0.0
2016-03-07,full_2010_2024,xgb,908,18,6,1,0.3333333333333333,0.05555555555555555
2016-03-08,full_2010_2024,xgb,908,18,5,3,0.2777777777777778,0.16666666666666666
2016-03-09,full_2010_2024,xgb,902,18,2,0,0.1111111111111111,0.0
2016-03-10,full_2010_2024,xgb,903,18,5,1,0.2777777777777778,0.05555555555555555
2016-03-11,full_2010_2024,xgb,904,18,3,1,0.16666666666666666,0.05555555555555555
2016-03-14,full_2010_2024,xgb,906,18,1,1,0.05555555555555555,0.05555555555555555
2016-03-15,full_2010_2024,xgb,906,18,1,1,0.05555555555555555,0.05555555555555555
2016-03-16,full_2010_2024,xgb,904,18,2,2,0.1111111111111111,0.1111111111111111
2016-03-17,full_2010_2024,xgb,901,18,2,1,0.1111111111111111,0.05555555555555555
2016-03-18,full_2010_2024,xgb,901,18,3,1,0.16666666666666666,0.05555555555555555
2016-03-21,full_2010_2024,xgb,913,18,1,0,0.05555555555555555,0.0
2016-03-22,full_2010_2024,xgb,906,18,2,1,0.1111111111111111,0.05555555555555555
2016-03-23,full_2010_2024,xgb,901,18,4,1,0.2222222222222222,0.05555555555555555
2016-03-24,full_2010_2024,xgb,897,18,1,1,0.05555555555555555,0.05555555555555555
2016-03-28,full_2010_2024,xgb,902,18,3,1,0.16666666666666666,0.05555555555555555
2016-03-29,full_2010_2024,xgb,897,18,3,0,0.16666666666666666,0.0
2016-03-30,full_2010_2024,xgb,898,18,3,0,0.16666666666666666,0.0
2016-03-31,full_2010_2024,xgb,898,18,5,1,0.2777777777777778,0.05555555555555555
2016-04-01,full_2010_2024,xgb,903,18,1,1,0.05555555555555555,0.05555555555555555
2016-04-04,full_2010_2024,xgb,898,18,4,1,0.2222222222222222,0.05555555555555555
2016-04-05,full_2010_2024,xgb,895,18,3,1,0.16666666666666666,0.05555555555555555
2016-04-06,full_2010_2024,xgb,894,18,6,2,0.3333333333333333,0.1111111111111111
2016-04-07,full_2010_2024,xgb,894,18,3,2,0.16666666666666666,0.1111111111111111
2016-04-08,full_2010_2024,xgb,901,18,8,2,0.4444444444444444,0.1111111111111111
2016-04-11,full_2010_2024,xgb,903,18,1,0,0.05555555555555555,0.0
2016-04-12,full_2010_2024,xgb,898,18,2,0,0.1111111111111111,0.0
2016-04-13,full_2010_2024,xgb,895,18,5,0,0.2777777777777778,0.0
2016-04-14,full_2010_2024,xgb,896,18,8,4,0.4444444444444444,0.2222222222222222
2016-04-15,full_2010_2024,xgb,892,18,6,4,0.3333333333333333,0.2222222222222222
2016-04-18,full_2010_2024,xgb,870,17,5,3,0.29411764705882354,0.17647058823529413
2016-04-19,full_2010_2024,xgb,839,17,5,1,0.29411764705882354,0.058823529411764705
2016-04-20,full_2010_2024,xgb,791,16,5,0,0.3125,0.0
2016-04-21,full_2010_2024,xgb,794,16,7,3,0.4375,0.1875
2016-04-22,full_2010_2024,xgb,811,16,7,1,0.4375,0.0625
2016-04-25,full_2010_2024,xgb,831,17,4,1,0.23529411764705882,0.058823529411764705
2016-04-26,full_2010_2024,xgb,793,16,4,1,0.25,0.0625
2016-04-27,full_2010_2024,xgb,700,14,4,1,0.2857142857142857,0.07142857142857142
2016-04-28,full_2010_2024,xgb,680,14,7,1,0.5,0.07142857142857142
2016-04-29,full_2010_2024,xgb,740,15,0,0,0.0,0.0
2016-05-02,full_2010_2024,xgb,792,16,3,0,0.1875,0.0
2016-05-03,full_2010_2024,xgb,809,16,1,0,0.0625,0.0
2016-05-04,full_2010_2024,xgb,755,15,1,0,0.06666666666666667,0.0
2016-05-05,full_2010_2024,xgb,769,15,3,1,0.2,0.06666666666666667
2016-05-06,full_2010_2024,xgb,801,16,1,0,0.0625,0.0
2016-05-09,full_2010_2024,xgb,851,17,5,3,0.29411764705882354,0.17647058823529413
2016-05-10,full_2010_2024,xgb,876,18,6,2,0.3333333333333333,0.1111111111111111
2016-05-11,full_2010_2024,xgb,885,18,6,2,0.3333333333333333,0.1111111111111111
2016-05-12,full_2010_2024,xgb,892,18,9,3,0.5,0.16666666666666666
2016-05-13,full_2010_2024,xgb,899,18,7,5,0.3888888888888889,0.2777777777777778
2016-05-16,full_2010_2024,xgb,900,18,7,2,0.3888888888888889,0.1111111111111111
2016-05-17,full_2010_2024,xgb,895,18,4,0,0.2222222222222222,0.0
2016-05-18,full_2010_2024,xgb,886,18,4,3,0.2222222222222222,0.16666666666666666
2016-05-19,full_2010_2024,xgb,881,18,3,2,0.16666666666666666,0.1111111111111111
2016-05-20,full_2010_2024,xgb,887,18,4,2,0.2222222222222222,0.1111111111111111
2016-05-23,full_2010_2024,xgb,893,18,2,1,0.1111111111111111,0.05555555555555555
2016-05-24,full_2010_2024,xgb,898,18,5,2,0.2777777777777778,0.1111111111111111
2016-05-25,full_2010_2024,xgb,891,18,6,2,0.3333333333333333,0.1111111111111111
2016-05-26,full_2010_2024,xgb,885,18,4,2,0.2222222222222222,0.1111111111111111
2016-05-27,full_2010_2024,xgb,884,18,2,1,0.1111111111111111,0.05555555555555555
2016-05-31,full_2010_2024,xgb,891,18,2,0,0.1111111111111111,0.0
2016-06-01,full_2010_2024,xgb,890,18,1,0,0.05555555555555555,0.0
2016-06-02,full_2010_2024,xgb,889,18,2,1,0.1111111111111111,0.05555555555555555
2016-06-03,full_2010_2024,xgb,894,18,4,1,0.2222222222222222,0.05555555555555555
2016-06-06,full_2010_2024,xgb,891,18,5,1,0.2777777777777778,0.05555555555555555
2016-06-07,full_2010_2024,xgb,889,18,3,1,0.16666666666666666,0.05555555555555555
2016-06-08,full_2010_2024,xgb,887,18,7,3,0.3888888888888889,0.16666666666666666
2016-06-09,full_2010_2024,xgb,888,18,5,3,0.2777777777777778,0.16666666666666666
2016-06-10,full_2010_2024,xgb,890,18,2,1,0.1111111111111111,0.05555555555555555
2016-06-13,full_2010_2024,xgb,891,18,1,0,0.05555555555555555,0.0
2016-06-14,full_2010_2024,xgb,893,18,4,1,0.2222222222222222,0.05555555555555555
2016-06-15,full_2010_2024,xgb,894,18,4,2,0.2222222222222222,0.1111111111111111
2016-06-16,full_2010_2024,xgb,890,18,3,2,0.16666666666666666,0.1111111111111111
2016-06-17,full_2010_2024,xgb,891,18,2,0,0.1111111111111111,0.0
2016-06-20,full_2010_2024,xgb,900,18,3,0,0.16666666666666666,0.0
2016-06-21,full_2010_2024,xgb,897,18,4,0,0.2222222222222222,0.0
2016-06-22,full_2010_2024,xgb,897,18,7,1,0.3888888888888889,0.05555555555555555
2016-06-23,full_2010_2024,xgb,898,18,4,0,0.2222222222222222,0.0
2016-06-24,full_2010_2024,xgb,897,18,3,2,0.16666666666666666,0.1111111111111111
2016-06-27,full_2010_2024,xgb,915,18,1,0,0.05555555555555555,0.0
2016-06-28,full_2010_2024,xgb,909,18,0,0,0.0,0.0
2016-06-29,full_2010_2024,xgb,906,18,2,0,0.1111111111111111,0.0
2016-06-30,full_2010_2024,xgb,909,18,2,2,0.1111111111111111,0.1111111111111111
2016-07-01,full_2010_2024,xgb,916,18,4,1,0.2222222222222222,0.05555555555555555
2016-07-05,full_2010_2024,xgb,920,18,4,1,0.2222222222222222,0.05555555555555555
2016-07-06,full_2010_2024,xgb,918,18,3,2,0.16666666666666666,0.1111111111111111
2016-07-07,full_2010_2024,xgb,916,18,3,1,0.16666666666666666,0.05555555555555555
2016-07-08,full_2010_2024,xgb,918,18,2,0,0.1111111111111111,0.0
2016-07-11,full_2010_2024,xgb,921,18,4,2,0.2222222222222222,0.1111111111111111
2016-07-12,full_2010_2024,xgb,920,18,4,0,0.2222222222222222,0.0
2016-07-13,full_2010_2024,xgb,917,18,5,0,0.2777777777777778,0.0
2016-07-14,full_2010_2024,xgb,916,18,7,1,0.3888888888888889,0.05555555555555555
2016-07-15,full_2010_2024,xgb,911,18,4,1,0.2222222222222222,0.05555555555555555
2016-07-18,full_2010_2024,xgb,895,18,5,0,0.2777777777777778,0.0
2016-07-19,full_2010_2024,xgb,869,17,4,2,0.23529411764705882,0.11764705882352941
2016-07-20,full_2010_2024,xgb,824,16,3,1,0.1875,0.0625
2016-07-21,full_2010_2024,xgb,818,16,4,1,0.25,0.0625
2016-07-22,full_2010_2024,xgb,832,17,1,0,0.058823529411764705,0.0
2016-07-25,full_2010_2024,xgb,838,17,0,0,0.0,0.0
2016-07-26,full_2010_2024,xgb,796,16,1,0,0.0625,0.0
2016-07-27,full_2010_2024,xgb,699,14,4,1,0.2857142857142857,0.07142857142857142
2016-07-28,full_2010_2024,xgb,691,14,1,0,0.07142857142857142,0.0
2016-07-29,full_2010_2024,xgb,739,15,0,0,0.0,0.0
2016-08-01,full_2010_2024,xgb,799,16,2,1,0.125,0.0625
2016-08-02,full_2010_2024,xgb,813,16,0,0,0.0,0.0
2016-08-03,full_2010_2024,xgb,759,15,1,1,0.06666666666666667,0.06666666666666667
2016-08-04,full_2010_2024,xgb,770,15,3,2,0.2,0.13333333333333333
2016-08-05,full_2010_2024,xgb,809,16,3,1,0.1875,0.0625
2016-08-08,full_2010_2024,xgb,848,17,6,1,0.35294117647058826,0.058823529411764705
2016-08-09,full_2010_2024,xgb,866,17,3,0,0.17647058823529413,0.0
2016-08-10,full_2010_2024,xgb,862,17,7,1,0.4117647058823529,0.058823529411764705
2016-08-11,full_2010_2024,xgb,881,18,7,4,0.3888888888888889,0.2222222222222222
2016-08-12,full_2010_2024,xgb,890,18,6,4,0.3333333333333333,0.2222222222222222
2016-08-15,full_2010_2024,xgb,892,18,6,4,0.3333333333333333,0.2222222222222222
2016-08-16,full_2010_2024,xgb,885,18,8,3,0.4444444444444444,0.16666666666666666
2016-08-17,full_2010_2024,xgb,879,18,6,3,0.3333333333333333,0.16666666666666666
2016-08-18,full_2010_2024,xgb,878,18,7,2,0.3888888888888889,0.1111111111111111
2016-08-19,full_2010_2024,xgb,884,18,4,1,0.2222222222222222,0.05555555555555555
2016-08-22,full_2010_2024,xgb,889,18,2,0,0.1111111111111111,0.0
2016-08-23,full_2010_2024,xgb,894,18,3,1,0.16666666666666666,0.05555555555555555
2016-08-24,full_2010_2024,xgb,881,18,3,0,0.16666666666666666,0.0
2016-08-25,full_2010_2024,xgb,880,18,3,0,0.16666666666666666,0.0
2016-08-26,full_2010_2024,xgb,884,18,4,0,0.2222222222222222,0.0
2016-08-29,full_2010_2024,xgb,889,18,3,2,0.16666666666666666,0.1111111111111111
2016-08-30,full_2010_2024,xgb,886,18,4,1,0.2222222222222222,0.05555555555555555
2016-08-31,full_2010_2024,xgb,879,18,3,1,0.16666666666666666,0.05555555555555555
2016-09-01,full_2010_2024,xgb,882,18,2,1,0.1111111111111111,0.05555555555555555
2016-09-02,full_2010_2024,xgb,885,18,2,1,0.1111111111111111,0.05555555555555555
2016-09-06,full_2010_2024,xgb,888,18,7,1,0.3888888888888889,0.05555555555555555
2016-09-07,full_2010_2024,xgb,882,18,8,4,0.4444444444444444,0.2222222222222222
2016-09-08,full_2010_2024,xgb,883,18,7,2,0.3888888888888889,0.1111111111111111
2016-09-09,full_2010_2024,xgb,892,18,2,0,0.1111111111111111,0.0
2016-09-12,full_2010_2024,xgb,897,18,6,3,0.3333333333333333,0.16666666666666666
2016-09-13,full_2010_2024,xgb,901,18,3,0,0.16666666666666666,0.0
2016-09-14,full_2010_2024,xgb,903,18,7,0,0.3888888888888889,0.0
2016-09-15,full_2010_2024,xgb,901,18,2,1,0.1111111111111111,0.05555555555555555
2016-09-16,full_2010_2024,xgb,901,18,2,1,0.1111111111111111,0.05555555555555555
2016-09-19,full_2010_2024,xgb,909,18,6,2,0.3333333333333333,0.1111111111111111
2016-09-20,full_2010_2024,xgb,899,18,7,3,0.3888888888888889,0.16666666666666666
2016-09-21,full_2010_2024,xgb,900,18,3,1,0.16666666666666666,0.05555555555555555
2016-09-22,full_2010_2024,xgb,901,18,6,3,0.3333333333333333,0.16666666666666666
2016-09-23,full_2010_2024,xgb,907,18,6,3,0.3333333333333333,0.16666666666666666
2016-09-26,full_2010_2024,xgb,906,18,5,0,0.2777777777777778,0.0
2016-09-27,full_2010_2024,xgb,905,18,2,2,0.1111111111111111,0.1111111111111111
2016-09-28,full_2010_2024,xgb,906,18,7,3,0.3888888888888889,0.16666666666666666
2016-09-29,full_2010_2024,xgb,906,18,7,2,0.3888888888888889,0.1111111111111111
2016-09-30,full_2010_2024,xgb,906,18,6,3,0.3333333333333333,0.16666666666666666
2016-10-03,full_2010_2024,xgb,912,18,7,2,0.3888888888888889,0.1111111111111111
2016-10-04,full_2010_2024,xgb,913,18,6,1,0.3333333333333333,0.05555555555555555
2016-10-05,full_2010_2024,xgb,911,18,5,2,0.2777777777777778,0.1111111111111111
2016-10-06,full_2010_2024,xgb,911,18,6,2,0.3333333333333333,0.1111111111111111
2016-10-07,full_2010_2024,xgb,915,18,7,2,0.3888888888888889,0.1111111111111111
2016-10-10,full_2010_2024,xgb,914,18,5,3,0.2777777777777778,0.16666666666666666
2016-10-11,full_2010_2024,xgb,909,18,5,3,0.2777777777777778,0.16666666666666666
2016-10-12,full_2010_2024,xgb,905,18,6,3,0.3333333333333333,0.16666666666666666
2016-10-13,full_2010_2024,xgb,903,18,4,3,0.2222222222222222,0.16666666666666666
2016-10-14,full_2010_2024,xgb,899,18,10,4,0.5555555555555556,0.2222222222222222
2016-10-17,full_2010_2024,xgb,872,17,3,1,0.17647058823529413,0.058823529411764705
2016-10-18,full_2010_2024,xgb,860,17,6,3,0.35294117647058826,0.17647058823529413
2016-10-19,full_2010_2024,xgb,814,16,3,2,0.1875,0.125
2016-10-20,full_2010_2024,xgb,814,16,3,2,0.1875,0.125
2016-10-21,full_2010_2024,xgb,822,16,2,1,0.125,0.0625
2016-10-24,full_2010_2024,xgb,833,17,8,1,0.47058823529411764,0.058823529411764705
2016-10-25,full_2010_2024,xgb,793,16,4,2,0.25,0.125
2016-10-26,full_2010_2024,xgb,710,14,2,0,0.14285714285714285,0.0
2016-10-27,full_2010_2024,xgb,701,14,4,1,0.2857142857142857,0.07142857142857142
2016-10-28,full_2010_2024,xgb,748,15,4,1,0.26666666666666666,0.06666666666666667
2016-10-31,full_2010_2024,xgb,796,16,6,1,0.375,0.0625
2016-11-01,full_2010_2024,xgb,789,16,4,1,0.25,0.0625
2016-11-02,full_2010_2024,xgb,747,15,5,2,0.3333333333333333,0.13333333333333333
2016-11-03,full_2010_2024,xgb,744,15,6,3,0.4,0.2
2016-11-04,full_2010_2024,xgb,791,16,8,5,0.5,0.3125
2016-11-07,full_2010_2024,xgb,829,17,10,4,0.5882352941176471,0.23529411764705882
2016-11-08,full_2010_2024,xgb,862,17,8,3,0.47058823529411764,0.17647058823529413
2016-11-09,full_2010_2024,xgb,862,17,1,0,0.058823529411764705,0.0
2016-11-10,full_2010_2024,xgb,888,18,6,3,0.3333333333333333,0.16666666666666666
2016-11-11,full_2010_2024,xgb,904,18,2,0,0.1111111111111111,0.0
2016-11-14,full_2010_2024,xgb,909,18,4,2,0.2222222222222222,0.1111111111111111
2016-11-15,full_2010_2024,xgb,910,18,5,1,0.2777777777777778,0.05555555555555555
2016-11-16,full_2010_2024,xgb,912,18,3,0,0.16666666666666666,0.0
2016-11-17,full_2010_2024,xgb,914,18,5,3,0.2777777777777778,0.16666666666666666
2016-11-18,full_2010_2024,xgb,920,18,3,2,0.16666666666666666,0.1111111111111111
2016-11-21,full_2010_2024,xgb,914,18,4,2,0.2222222222222222,0.1111111111111111
2016-11-22,full_2010_2024,xgb,924,18,6,1,0.3333333333333333,0.05555555555555555
2016-11-23,full_2010_2024,xgb,926,19,3,0,0.15789473684210525,0.0
2016-11-25,full_2010_2024,xgb,941,19,3,1,0.15789473684210525,0.05263157894736842
2016-11-28,full_2010_2024,xgb,938,19,3,1,0.15789473684210525,0.05263157894736842
2016-11-29,full_2010_2024,xgb,934,19,2,1,0.10526315789473684,0.05263157894736842
2016-11-30,full_2010_2024,xgb,929,19,1,0,0.05263157894736842,0.0
2016-12-01,full_2010_2024,xgb,926,19,4,1,0.21052631578947367,0.05263157894736842
2016-12-02,full_2010_2024,xgb,928,19,4,1,0.21052631578947367,0.05263157894736842
2016-12-05,full_2010_2024,xgb,931,19,3,2,0.15789473684210525,0.10526315789473684
2016-12-06,full_2010_2024,xgb,933,19,5,2,0.2631578947368421,0.10526315789473684
2016-12-07,full_2010_2024,xgb,928,19,5,1,0.2631578947368421,0.05263157894736842
2016-12-08,full_2010_2024,xgb,932,19,3,1,0.15789473684210525,0.05263157894736842
2016-12-09,full_2010_2024,xgb,937,19,6,1,0.3157894736842105,0.05263157894736842
2016-12-12,full_2010_2024,xgb,945,19,1,1,0.05263157894736842,0.05263157894736842
2016-12-13,full_2010_2024,xgb,940,19,2,1,0.10526315789473684,0.05263157894736842
2016-12-14,full_2010_2024,xgb,940,19,1,1,0.05263157894736842,0.05263157894736842
2016-12-15,full_2010_2024,xgb,938,19,4,1,0.21052631578947367,0.05263157894736842
2016-12-16,full_2010_2024,xgb,942,19,4,2,0.21052631578947367,0.10526315789473684
2016-12-19,full_2010_2024,xgb,947,19,6,1,0.3157894736842105,0.05263157894736842
2016-12-20,full_2010_2024,xgb,943,19,4,0,0.21052631578947367,0.0
2016-12-21,full_2010_2024,xgb,944,19,3,1,0.15789473684210525,0.05263157894736842
2016-12-22,full_2010_2024,xgb,946,19,1,0,0.05263157894736842,0.0
2016-12-23,full_2010_2024,xgb,952,19,2,1,0.10526315789473684,0.05263157894736842
2016-12-27,full_2010_2024,xgb,953,19,3,0,0.15789473684210525,0.0
2016-12-28,full_2010_2024,xgb,953,19,4,2,0.21052631578947367,0.10526315789473684
2016-12-29,full_2010_2024,xgb,951,19,3,2,0.15789473684210525,0.10526315789473684
2016-12-30,full_2010_2024,xgb,950,19,4,2,0.21052631578947367,0.10526315789473684
2017-01-03,full_2010_2024,xgb,918,18,2,1,0.1111111111111111,0.05555555555555555
2017-01-04,full_2010_2024,xgb,916,18,4,1,0.2222222222222222,0.05555555555555555
2017-01-05,full_2010_2024,xgb,916,18,4,1,0.2222222222222222,0.05555555555555555
2017-01-06,full_2010_2024,xgb,916,18,2,1,0.1111111111111111,0.05555555555555555
2017-01-09,full_2010_2024,xgb,918,18,4,0,0.2222222222222222,0.0
2017-01-10,full_2010_2024,xgb,918,18,3,1,0.16666666666666666,0.05555555555555555
2017-01-11,full_2010_2024,xgb,920,18,7,1,0.3888888888888889,0.05555555555555555
2017-01-12,full_2010_2024,xgb,915,18,2,1,0.1111111111111111,0.05555555555555555
2017-01-13,full_2010_2024,xgb,913,18,5,1,0.2777777777777778,0.05555555555555555
2017-01-17,full_2010_2024,xgb,902,18,4,1,0.2222222222222222,0.05555555555555555
2017-01-18,full_2010_2024,xgb,887,18,5,2,0.2777777777777778,0.1111111111111111
2017-01-19,full_2010_2024,xgb,869,17,4,0,0.23529411764705882,0.0
2017-01-20,full_2010_2024,xgb,875,18,6,0,0.3333333333333333,0.0
2017-01-23,full_2010_2024,xgb,876,18,6,0,0.3333333333333333,0.0
2017-01-24,full_2010_2024,xgb,852,17,6,1,0.35294117647058826,0.058823529411764705
2017-01-25,full_2010_2024,xgb,805,16,4,2,0.25,0.125
2017-01-26,full_2010_2024,xgb,799,16,6,2,0.375,0.125
2017-01-27,full_2010_2024,xgb,831,17,8,2,0.47058823529411764,0.11764705882352941
2017-01-30,full_2010_2024,xgb,852,17,4,1,0.23529411764705882,0.058823529411764705
2017-01-31,full_2010_2024,xgb,843,17,1,0,0.058823529411764705,0.0
2017-02-01,full_2010_2024,xgb,790,16,0,0,0.0,0.0
2017-02-02,full_2010_2024,xgb,796,16,3,1,0.1875,0.0625
2017-02-03,full_2010_2024,xgb,822,16,2,0,0.125,0.0
2017-02-06,full_2010_2024,xgb,850,17,5,2,0.29411764705882354,0.11764705882352941
2017-02-07,full_2010_2024,xgb,849,17,5,0,0.29411764705882354,0.0
2017-02-08,full_2010_2024,xgb,813,16,7,3,0.4375,0.1875
2017-02-09,full_2010_2024,xgb,828,17,7,3,0.4117647058823529,0.17647058823529413
2017-02-10,full_2010_2024,xgb,851,17,5,1,0.29411764705882354,0.058823529411764705
2017-02-13,full_2010_2024,xgb,876,18,7,2,0.3888888888888889,0.1111111111111111
2017-02-14,full_2010_2024,xgb,873,17,4,2,0.23529411764705882,0.11764705882352941
2017-02-15,full_2010_2024,xgb,844,17,5,2,0.29411764705882354,0.11764705882352941
2017-02-16,full_2010_2024,xgb,839,17,6,3,0.35294117647058826,0.17647058823529413
2017-02-17,full_2010_2024,xgb,845,17,3,1,0.17647058823529413,0.058823529411764705
2017-02-21,full_2010_2024,xgb,851,17,2,1,0.11764705882352941,0.058823529411764705
2017-02-22,full_2010_2024,xgb,839,17,2,0,0.11764705882352941,0.0
2017-02-23,full_2010_2024,xgb,831,17,4,2,0.23529411764705882,0.11764705882352941
2017-02-24,full_2010_2024,xgb,851,17,4,0,0.23529411764705882,0.0
2017-02-27,full_2010_2024,xgb,868,17,2,0,0.11764705882352941,0.0
2017-02-28,full_2010_2024,xgb,875,18,2,0,0.1111111111111111,0.0
2017-03-01,full_2010_2024,xgb,873,17,1,0,0.058823529411764705,0.0
2017-03-02,full_2010_2024,xgb,907,18,4,1,0.2222222222222222,0.05555555555555555
2017-03-03,full_2010_2024,xgb,929,19,6,2,0.3157894736842105,0.10526315789473684
2017-03-06,full_2010_2024,xgb,934,19,4,0,0.21052631578947367,0.0
2017-03-07,full_2010_2024,xgb,934,19,3,1,0.15789473684210525,0.05263157894736842
2017-03-08,full_2010_2024,xgb,932,19,2,0,0.10526315789473684,0.0
2017-03-09,full_2010_2024,xgb,933,19,2,0,0.10526315789473684,0.0
2017-03-10,full_2010_2024,xgb,936,19,5,3,0.2631578947368421,0.15789473684210525
2017-03-13,full_2010_2024,xgb,939,19,5,4,0.2631578947368421,0.21052631578947367
2017-03-14,full_2010_2024,xgb,941,19,3,1,0.15789473684210525,0.05263157894736842
2017-03-15,full_2010_2024,xgb,940,19,7,2,0.3684210526315789,0.10526315789473684
2017-03-16,full_2010_2024,xgb,940,19,5,1,0.2631578947368421,0.05263157894736842
2017-03-17,full_2010_2024,xgb,938,19,4,1,0.21052631578947367,0.05263157894736842
2017-03-20,full_2010_2024,xgb,949,19,6,3,0.3157894736842105,0.15789473684210525
2017-03-21,full_2010_2024,xgb,945,19,5,1,0.2631578947368421,0.05263157894736842
2017-03-22,full_2010_2024,xgb,938,19,1,0,0.05263157894736842,0.0
2017-03-23,full_2010_2024,xgb,939,19,3,2,0.15789473684210525,0.10526315789473684
2017-03-24,full_2010_2024,xgb,936,19,2,0,0.10526315789473684,0.0
2017-03-27,full_2010_2024,xgb,937,19,2,0,0.10526315789473684,0.0
2017-03-28,full_2010_2024,xgb,933,19,3,1,0.15789473684210525,0.05263157894736842
2017-03-29,full_2010_2024,xgb,930,19,5,2,0.2631578947368421,0.10526315789473684
2017-03-30,full_2010_2024,xgb,932,19,5,2,0.2631578947368421,0.10526315789473684
2017-03-31,full_2010_2024,xgb,932,19,4,3,0.21052631578947367,0.15789473684210525
2017-04-03,full_2010_2024,xgb,934,19,4,2,0.21052631578947367,0.10526315789473684
2017-04-04,full_2010_2024,xgb,937,19,3,1,0.15789473684210525,0.05263157894736842
2017-04-05,full_2010_2024,xgb,936,19,5,2,0.2631578947368421,0.10526315789473684
2017-04-06,full_2010_2024,xgb,940,19,8,1,0.42105263157894735,0.05263157894736842
2017-04-07,full_2010_2024,xgb,938,19,5,2,0.2631578947368421,0.10526315789473684
2017-04-10,full_2010_2024,xgb,942,19,3,2,0.15789473684210525,0.10526315789473684
2017-04-11,full_2010_2024,xgb,940,19,1,1,0.05263157894736842,0.05263157894736842
2017-04-12,full_2010_2024,xgb,937,19,5,4,0.2631578947368421,0.21052631578947367
